type,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
RSM3770,0.42105263157894735,0,0,0,0,0.42105263157894735,0.14035087719298245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017543859649122806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.562227368421052,8.614035087719298,1.6140350877192982,28.0,4.43859649122807,1.1,0.5149122807017544,1.1400000000000001,2.46,1.5614035087719298,1.263157894736842,0.17543859649122806,0.0,0.52046783625731,0.42105263157894735,0.05847953216374269,0.0
RSM3771,0.3023255813953488,0,0,0,0,0.5581395348837209,0,0.11627906976744186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255813953488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.346581860465117,10.232558139534884,1.744186046511628,28.0,5.255813953488372,1.1,0.5674418604651162,1.54,2.5325581395348835,1.6744186046511629,1.5813953488372092,0.23255813953488372,0.0,0.48000000000000004,0.4533333333333333,0.06666666666666667,0.0
RSM3773,0.3023255813953488,0,0,0,0,0.5581395348837209,0,0.11627906976744186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255813953488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.389233023255814,10.255813953488373,1.744186046511628,29.0,5.27906976744186,1.1,0.5674418604651162,1.79,2.5267441860465114,1.697674418604651,1.5813953488372092,0.23255813953488372,0.0,0.4834437086092715,0.45033112582781454,0.06622516556291391,0.0
RSM3775,0.32558139534883723,0,0,0,0,0.46511627906976744,0.09302325581395349,0.09302325581395349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255813953488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.320013023255813,10.0,1.744186046511628,47.0,5.627906976744186,1.3,0.5593023255813954,1.75,2.544418604651163,1.6744186046511629,1.5813953488372092,0.23255813953488372,0.0,0.48000000000000004,0.4533333333333333,0.06666666666666667,0.0
RSM3777,0.2441860465116279,0,0,0,0,0.45348837209302323,0.03488372093023256,0.13953488372093023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08139534883720931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046511627906976744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.48880023255814,11.034883720930232,2.058139534883721,52.0,9.151162790697674,1.15,0.6598837209302325,1.54,2.558023255813953,1.6744186046511629,1.802325581395349,1.2790697674418605,0.0,0.352078239608802,0.3789731051344744,0.26894865525672373,0.0
RSM3779,0.2558139534883721,0,0,0,0,0.4418604651162791,0.06976744186046512,0.18604651162790697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046511627906976744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.559673023255815,11.023255813953488,1.8372093023255813,29.0,6.27906976744186,1.1,0.5930232558139535,1.79,2.6183720930232557,1.744186046511628,1.8372093023255813,0.46511627906976744,0.0,0.43103448275862066,0.4540229885057471,0.11494252873563218,0.0
RSM3781,0.32558139534883723,0,0,0,0,0.43023255813953487,0.06976744186046512,0.10465116279069768,0,0,0,0,0,0,0,0.046511627906976744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255813953488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.252732790697676,10.093023255813954,1.7906976744186047,47.0,6.093023255813954,1.3,0.5732558139534883,1.75,2.544767441860465,1.6744186046511629,1.6744186046511629,0.23255813953488372,0.0,0.4675324675324675,0.4675324675324675,0.06493506493506493,0.0
RSM3782,0.32558139534883723,0,0,0,0,0.43023255813953487,0.06976744186046512,0.10465116279069768,0,0,0,0,0,0,0,0.046511627906976744,0,0,0,0,0,0,0,0,0.023255813953488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.916152441860465,9.976744186046512,1.7674418604651163,24.0,5.558139534883721,1.15,0.5697674418604651,1.89,2.541511627906977,1.6744186046511629,1.6744186046511629,0.11627906976744186,0.0,0.48322147651006714,0.48322147651006714,0.03355704697986577,0.0
RSM3783,0.27906976744186046,0,0,0,0,0.4883720930232558,0,0.1744186046511628,0,0,0,0,0,0,0.023255813953488372,0,0,0,0,0,0,0,0,0,0.03488372093023256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.574332779069767,10.5,1.813953488372093,24.0,5.825581395348837,1.15,0.5883720930232558,1.89,2.5643023255813953,1.7209302325581395,1.744186046511628,0.1744186046511628,0.0,0.47284345047923326,0.4792332268370607,0.047923322683706075,0.0
RSM3784,0.27906976744186046,0,0,0,0,0.5581395348837209,0,0.13953488372093023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255813953488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.874383255813953,10.395348837209303,1.813953488372093,63.0,6.232558139534884,1.55,0.5860465116279069,2.24,2.5451162790697675,1.7209302325581395,1.6744186046511629,0.023255813953488372,0.16279069767441862,0.4805194805194805,0.4675324675324675,0.006493506493506493,0.045454545454545456
RSM3785,0.37209302325581395,0,0,0,0,0.43023255813953487,0.06976744186046512,0.10465116279069768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255813953488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.808218372093023,9.395348837209303,1.697674418604651,47.0,5.395348837209302,1.3,0.5383720930232557,1.75,2.527093023255814,1.627906976744186,1.4883720930232558,0.23255813953488372,0.0,0.4861111111111111,0.4444444444444444,0.06944444444444443,0.0
RSM3786,0.2774566473988439,0,0,0,0,0.5549132947976878,0.046242774566473986,0.09248554913294797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011560693641618497,0.017341040462427744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.675511040462426,10.439306358381502,1.7803468208092486,25.0,5.410404624277457,1.15,0.583815028901734,1.89,2.533815028901734,1.722543352601156,1.6184971098265897,0.16184971098265896,0.0,0.49174917491749176,0.4620462046204621,0.04620462046204621,0.0
RSM3788,0.4161849710982659,0,0,0,0,0.4508670520231214,0.11560693641618497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017341040462427744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.324536878612717,8.653179190751445,1.6358381502890174,46.0,4.745664739884393,1.35,0.522543352601156,1.11,2.4502312138728324,1.5664739884393064,1.2485549132947977,0.17341040462427745,0.0,0.5241779497098646,0.4177949709864604,0.05802707930367505,0.0
RSM3789,0.3930635838150289,0,0,0,0,0.48554913294797686,0,0.08092485549132948,0,0,0,0,0,0.017341040462427744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023121387283236993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.521426705202312,9.00578034682081,1.670520231213873,29.0,4.890173410404624,1.1,0.5369942196531792,1.79,2.452369942196532,1.606936416184971,1.329479768786127,0.23121387283236994,0.0,0.5072992700729927,0.4197080291970803,0.072992700729927,0.0
RSM3793,0.3793103448275862,0,0,0,0,0.41379310344827586,0,0.1724137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07002551724138,9.379310344827585,1.7241379310344827,48.0,5.931034482758621,1.3,0.5413793103448276,1.66,2.544137931034483,1.6206896551724137,1.5517241379310345,0.3448275862068966,0.0,0.46078431372549017,0.4411764705882353,0.09803921568627452,0.0
RSM3794,0.3218390804597701,0,0,0,0,0.39080459770114945,0.06896551724137931,0.1839080459770115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.117870344827587,10.149425287356323,1.7471264367816093,28.0,5.620689655172414,1.1,0.5557471264367816,1.54,2.6124137931034483,1.6436781609195403,1.7241379310344827,0.3448275862068966,0.0,0.4427244582043344,0.46439628482972134,0.09287925696594429,0.0
RSM3795,0.3103448275862069,0,0,0,0.022988505747126436,0.3793103448275862,0.1839080459770115,0.06896551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.672713563218393,10.195402298850574,1.793103448275862,47.0,6.195402298850575,1.3,0.5770114942528736,1.75,2.551494252873563,1.6896551724137931,1.6091954022988506,0.3448275862068966,0.0,0.4637223974763407,0.4416403785488959,0.09463722397476342,0.0
RSM3796,0.27586206896551724,0,0,0,0,0.5517241379310345,0.13793103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.55619724137931,10.448275862068966,1.8275862068965518,46.0,6.172413793103448,1.35,0.5999999999999999,1.11,2.499655172413793,1.6896551724137931,1.5172413793103448,0.3448275862068966,0.0,0.47572815533980584,0.42718446601941745,0.0970873786407767,0.0
RSM3799,0.27586206896551724,0,0,0,0,0.4827586206896552,0,0.20689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.280957413793104,10.586206896551724,1.793103448275862,24.0,5.689655172413793,1.15,0.5793103448275861,1.89,2.6031034482758626,1.7241379310344827,1.793103448275862,0.1724137931034483,0.0,0.46728971962616817,0.48598130841121495,0.04672897196261683,0.0
RSM3801,0.2413793103448276,0,0,0,0,0.5172413793103449,0,0.20689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.369395862068965,10.89655172413793,1.896551724137931,65.0,7.275862068965517,1.5,0.6068965517241379,2.2199999999999998,2.6037931034482757,1.7586206896551724,1.8620689655172413,0.0,0.3448275862068966,0.4434782608695652,0.4695652173913043,0.0,0.08695652173913043
RSM3803,0.3218390804597701,0,0,0,0,0.42528735632183906,0.10344827586206896,0.12643678160919541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022988505747126436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.259061034482757,10.057471264367816,1.7241379310344827,26.0,5.2298850574712645,1.1,0.5522988505747126,1.56,2.5851724137931034,1.6781609195402298,1.6666666666666667,0.16091954022988506,0.0,0.4786885245901639,0.4754098360655738,0.04590163934426229,0.0
RSM3812,0.2727272727272727,0,0,0,0,0.4772727272727273,0.1590909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.859465454545457,10.272727272727273,1.9772727272727273,46.0,8.045454545454545,1.35,0.6465909090909091,1.21,2.473863636363636,1.6590909090909092,1.4318181818181819,0.8181818181818182,0.0,0.4244186046511628,0.36627906976744184,0.20930232558139536,0.0
RSM3814,0.36363636363636365,0,0,0,0,0.5,0.022727272727272728,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.630607727272727,9.431818181818182,1.6818181818181819,29.0,4.931818181818182,1.1,0.5409090909090909,1.79,2.4943181818181817,1.6363636363636365,1.4318181818181819,0.22727272727272727,0.0,0.4965517241379311,0.4344827586206897,0.06896551724137931,0.0
RSM3815,0.3409090909090909,0,0,0,0,0.2727272727272727,0.06818181818181818,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.085463636363638,9.681818181818182,1.8409090909090908,63.0,7.545454545454546,1.55,0.5659090909090909,2.24,2.6454545454545455,1.6590909090909092,1.8409090909090908,0.045454545454545456,0.3181818181818182,0.4294117647058824,0.4764705882352941,0.011764705882352941,0.08235294117647059
RSM3816,0.3409090909090909,0,0,0,0,0.4772727272727273,0.13636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.889100000000001,9.568181818181818,1.7954545454545454,46.0,6.295454545454546,1.35,0.5806818181818181,1.11,2.4693181818181817,1.6136363636363635,1.3636363636363635,0.45454545454545453,0.0,0.47019867549668876,0.3973509933774834,0.13245033112582782,0.0
RSM3817,0.3409090909090909,0,0,0,0,0.2727272727272727,0.06818181818181818,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.16161590909091,9.681818181818182,1.8409090909090908,64.0,7.590909090909091,1.5,0.5636363636363636,2.23,2.645909090909091,1.6590909090909092,1.8409090909090908,0.0,0.4090909090909091,0.4244186046511628,0.4709302325581395,0.0,0.10465116279069768
RSM3818,0.5113636363636364,0,0,0,0,0.375,0,0.07954545454545454,0,0,0,0,0,0,0,0,0,0,0.03409090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6250125,7.068181818181818,1.5568181818181819,18.0,4.045454545454546,1.9500000000000002,0.5130681818181819,2.62,2.382840909090909,1.4545454545454546,1.0681818181818181,0.0,0.0,0.5765765765765766,0.4234234234234234,0.0,0.0
RSM3819,0.23863636363636365,0,0,0,0,0.4772727272727273,0.06818181818181818,0.17045454545454544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363636363636364,0,0,0.03409090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.553642443181817,11.181818181818182,1.8522727272727273,29.0,6.2727272727272725,1.1,0.6017045454545454,1.79,2.6132954545454545,1.7613636363636365,1.8409090909090908,0.42045454545454547,0.0,0.43785310734463284,0.4576271186440678,0.10451977401129944,0.0
RSM3820,0.20454545454545456,0,0,0,0,0.5227272727272727,0,0.22727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.230308181818181,11.704545454545455,1.9318181818181819,47.0,7.340909090909091,1.3,0.6238636363636363,1.75,2.6415909090909087,1.7954545454545454,1.9545454545454546,0.45454545454545453,0.0,0.42702702702702705,0.46486486486486495,0.10810810810810811,0.0
RSM3822,0.3409090909090909,0,0,0,0,0.5227272727272727,0.045454545454545456,0.06818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.904268181818182,9.704545454545455,1.7272727272727273,47.0,5.431818181818182,1.3,0.5568181818181818,1.75,2.494090909090909,1.6590909090909092,1.4545454545454546,0.22727272727272727,0.0,0.49659863945578236,0.435374149659864,0.06802721088435375,0.0
RSM3823,0.3409090909090909,0,0,0,0,0.45454545454545453,0.022727272727272728,0.13636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.19155,9.727272727272727,1.75,28.0,5.636363636363637,1.1,0.5613636363636363,1.54,2.5336363636363637,1.6136363636363635,1.5227272727272727,0.45454545454545453,0.0,0.44936708860759494,0.4240506329113924,0.12658227848101267,0.0
RSM3824,0.4090909090909091,0,0,0,0,0.3409090909090909,0.22727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.134464090909091,8.840909090909092,1.6363636363636365,28.0,4.704545454545454,1.1,0.5193181818181819,1.1400000000000001,2.503409090909091,1.5681818181818181,1.3636363636363635,0.22727272727272727,0.0,0.4964028776978417,0.4316546762589928,0.07194244604316546,0.0
RSM3826,0.09090909090909091,0,0,0,0,0.45454545454545453,0,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.312640000000002,13.363636363636363,2.090909090909091,29.0,8.454545454545455,1.1,0.6818181818181818,1.79,2.76,1.9090909090909092,2.3636363636363638,0.9090909090909091,0.0,0.368421052631579,0.456140350877193,0.17543859649122806,0.0
RSM3829,0.3181818181818182,0,0,0,0,0.45454545454545453,0.09090909090909091,0.11363636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.357476363636364,10.136363636363637,1.7272727272727273,29.0,5.2727272727272725,1.1,0.5556818181818183,1.79,2.5638636363636365,1.6818181818181819,1.6363636363636365,0.22727272727272727,0.0,0.4743589743589744,0.46153846153846156,0.0641025641025641,0.0
RSM3830,0.30113636363636365,0,0,0,0,0.4715909090909091,0.03977272727272727,0.1534090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03409090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.98011375,10.295454545454545,1.7670454545454546,27.0,5.590909090909091,1.1,0.5693181818181817,1.53,2.578806818181818,1.6988636363636365,1.6761363636363635,0.2727272727272727,0.0,0.4657320872274143,0.4595015576323987,0.07476635514018691,0.0
