,structure,Density
15372,qmof-07498ac,1.44002
15373,qmof-315acfe,1.91963
15374,qmof-25be31d,1.74736
15375,qmof-3cc7791,2.07523
15376,qmof-3c9f875,1.07442
15377,qmof-f61cb8f,1.98108
15378,qmof-f786c31,1.22609
15379,qmof-597f45f,1.53126
15380,qmof-ceeb95d,1.61544
15381,qmof-bf979d0,1.76977
15382,qmof-bc956a0,0.952804
15383,qmof-4995cf5,1.17693
15384,qmof-9faa0fb,2.37253
15385,qmof-5402e4d,2.83477
15386,qmof-17ff8b1,0.890555
15387,qmof-ba0ebc2,1.37064
15388,qmof-ed13cd9,2.05601
15389,qmof-16501b0,2.05952
15390,qmof-ac2b430,1.77637
15391,qmof-ed8aa33,1.80252
15392,qmof-01ebcd2,1.70522
15393,qmof-06b3283,1.53454
15394,qmof-2600104,1.59043
15395,qmof-48d242f,1.40234
15396,qmof-64e3aa0,1.63094
15397,qmof-e2e6668,1.40931
15398,qmof-06d4779,0.811651
15399,qmof-9ba12e9,2.19721
15400,qmof-400a4d4,2.17079
15401,qmof-00cb461,1.69149
15402,qmof-8aba1fc,2.26167
15403,qmof-8a2bc73,1.26707
15404,qmof-05279d0,1.99032
15405,qmof-24e5993,1.5671
15406,qmof-f3f140d,1.58609
15407,qmof-44afbcd,1.47192
15408,qmof-12e958e,1.60247
15409,qmof-707b969,1.44272
15410,qmof-113b9c6,0.849338
15411,qmof-cfb8591,2.70968
15412,qmof-2f3b6d6,1.63342
15413,qmof-2c14e85,1.42755
15414,qmof-e5f2ec1,1.67228
15415,qmof-7aca348,1.39267
15416,qmof-89d2f92,2.21397
15417,qmof-5aba466,2.63063
15418,qmof-303c74f,2.41957
15419,qmof-fe78ad2,1.61669
15420,qmof-e9595ba,1.55933
15421,qmof-3aeb382,2.30154
15422,qmof-9cac9d3,1.84361
15423,qmof-edc50fe,0.688103
15424,qmof-99f580b,2.95151
15425,qmof-f879f69,1.45338
15426,qmof-cae19ba,3.87186
15427,qmof-83f7a75,1.69468
15428,qmof-5b5dadb,1.81776
15429,qmof-84ddd74,0.609003
15430,qmof-5a9cc08,2.04291
15431,qmof-212a59c,1.82838
15432,qmof-f9c5ca5,3.83996
15433,qmof-a4d16f2,1.5418
15434,qmof-eb4d8ca,1.38244
15435,qmof-7dbddd2,1.79329
15436,qmof-d14d764,1.55357
15437,qmof-e7ae2d4,2.649
15438,qmof-107fbfa,0.582868
15439,qmof-457ecf0,1.66301
15440,qmof-8a1e648,2.37183
15441,qmof-ad5daef,2.46055
15442,qmof-e555160,1.63602
15443,qmof-8f79859,2.62834
15444,qmof-692d2f0,2.25774
15445,qmof-b5f19ca,1.77065
15446,qmof-b4156cd,3.33959
15447,qmof-a83c999,2.47656
15448,qmof-59b1bd6,2.49594
15449,qmof-d3a3906,2.07233
15450,qmof-76ed8fc,1.70997
15451,qmof-0307198,2.04856
15452,qmof-0088633,1.90855
15453,qmof-601b6ce,0.421918
15454,qmof-34855af,2.05656
15455,qmof-4c82229,1.48102
15456,qmof-a02cfee,2.3143
15457,qmof-3506788,2.44075
15458,qmof-a4d0def,1.78479
15459,qmof-1895b57,1.81791
15460,qmof-5bdd458,1.94849
15461,qmof-dbee9b2,1.79264
15462,qmof-d3efcef,1.83775
15463,qmof-3a2ce24,1.65257
15464,qmof-222fb1a,2.29604
15465,qmof-f9350da,2.36158
15466,qmof-67396eb,3.55362
15467,qmof-a077195,1.84946
15468,qmof-9ad6bff,0.401325
15469,qmof-9f4492d,2.9332
15470,qmof-76212a0,2.05024
15471,qmof-9ac831b,1.87539
15472,qmof-9b4b8a0,2.01715
15473,qmof-d2606c5,0.647005
15474,qmof-e5b4e33,2.40833
15475,qmof-20ebe36,2.27906
15476,qmof-1e99374,1.97093
15477,qmof-43ef3a1,1.02684
15478,qmof-ddad97c,0.503985
15479,qmof-7c78d2a,1.86823
15480,qmof-2959e3b,2.17643
15481,qmof-93ec4e0,1.93979
15482,qmof-50773c3,3.18111
15483,qmof-3d6fcc8,1.56064
15484,qmof-0bd4f7e,1.53415
15485,qmof-7c567fa,0.34243
15486,qmof-8d90f69,2.34012
15487,qmof-14f2341,1.91333
15488,qmof-3135ad4,0.437923
15489,qmof-79d0163,2.34531
15490,qmof-9cb2899,1.74817
15491,qmof-20e5849,1.50166
15492,qmof-45649ec,2.20736
15493,qmof-e1c0fed,1.25259
15494,qmof-290b93c,1.83807
15495,qmof-05d43e5,1.6867
15496,qmof-585d5f6,1.44084
15497,qmof-49aa942,2.2164
15498,qmof-04e5d62,3.15306
15499,qmof-c7dcdee,1.66377
15500,qmof-6519b1b,2.19109
15501,qmof-d745543,1.04937
15502,qmof-20119ca,0.703502
15503,qmof-c870313,1.60922
15504,qmof-850be7b,2.00383
15505,qmof-da87232,1.75674
15506,qmof-0091475,3.1868
15507,qmof-16e1e21,1.82044
15508,qmof-1265040,1.74349
15509,qmof-afc8143,1.6823
15510,qmof-4840cc5,1.90428
15511,qmof-6259683,2.07162
15512,qmof-62a9807,1.36249
15513,qmof-9914ceb,1.47601
15514,qmof-cd9e11c,1.31326
15515,qmof-d1d9677,2.01784
15516,qmof-1597cd2,1.90529
15517,qmof-7a72222,1.90421
15518,qmof-56e0e0d,1.30313
15519,qmof-8693a64,1.93704
15520,qmof-81909ba,1.18409
15521,qmof-28949da,1.88142
15522,qmof-4268a9c,1.54133
15523,qmof-f2c9734,1.00894
15524,qmof-3f83d89,1.84357
15525,qmof-10cf41c,2.17327
15526,qmof-abca3a8,2.08525
15527,qmof-19d3c65,0.972235
15528,qmof-bb4d5bb,1.40472
15529,qmof-7e2fd26,2.32723
15530,qmof-f81b336,1.5307
15531,qmof-b936542,0.927458
15532,qmof-e52fce8,1.62997
15533,qmof-622dc6a,1.67864
15534,qmof-9e0dc6c,2.01104
15535,qmof-1f6550a,1.1568
15536,qmof-05d6b33,2.05609
15537,qmof-d30ae56,0.36099
15538,qmof-ba54277,1.53962
15539,qmof-fd541d7,2.30734
15540,qmof-a513da5,0.794948
15541,qmof-6ca03ae,0.841372
15542,qmof-d47a6e2,0.43831
15543,qmof-3eca592,1.31137
15544,qmof-fa2e3de,1.0964
15545,qmof-5797324,0.445974
15546,qmof-ec1edf9,2.00084
15547,qmof-d133979,0.758712
15548,qmof-e23cf71,0.723613
15549,qmof-0c122db,1.81304
15550,qmof-238574b,1.83069
15551,qmof-d0c743a,0.34011
15552,qmof-0519a50,1.86692
15553,qmof-caea536,3.61363
15554,qmof-ba4fa5c,1.64276
15555,qmof-e17b289,1.69347
15556,qmof-14c2b89,1.2991
15557,qmof-4eb7b7a,2.72278
15558,qmof-a3bdd9f,1.55797
15559,qmof-020dd5c,1.7254
15560,qmof-f2f8255,2.72193
15561,qmof-fbe705d,1.4128
15562,qmof-0db880c,1.92909
15563,qmof-27b6769,2.08464
15564,qmof-749e21d,1.32064
15565,qmof-cab5309,1.97438
15566,qmof-3209aae,2.2512
15567,qmof-1c95cc8,0.107681
15568,qmof-3f9372d,1.93939
15569,qmof-9ccd37c,2.5058
15570,qmof-f681436,0.379429
15571,qmof-949bca4,1.60209
15572,qmof-18e6c5c,1.41071
15573,qmof-6fa2d3c,1.58807
15574,qmof-53516e2,1.96338
15575,qmof-16e1f3f,1.87722
15576,qmof-9964e9d,1.27263
15577,qmof-2b3bd76,1.70751
15578,qmof-2b5499a,2.10533
15579,qmof-9593a59,1.54871
15580,qmof-59f918e,2.18443
15581,qmof-be1b006,2.14246
15582,qmof-012ca8a,1.82372
15583,qmof-5af4c97,0.522091
15584,qmof-1f21a3f,0.811136
15585,qmof-d69a62e,2.10196
15586,qmof-b7f7543,1.79569
15587,qmof-222bdec,1.80429
15588,qmof-c8a0720,1.38321
15589,qmof-13fa4bc,1.83814
15590,qmof-7b7886a,1.23835
15591,qmof-54b13b3,2.16301
15592,qmof-20b40dd,1.99219
15593,qmof-44a4cb1,3.11421
15594,qmof-e48a7ff,2.17135
15595,qmof-9383c98,1.54339
15596,qmof-319da91,2.1991
15597,qmof-d9a2700,1.9675
15598,qmof-6c14b7d,1.63175
15599,qmof-b7d23c8,1.30582
15600,qmof-53f64f4,1.84963
15601,qmof-1f9df20,2.87468
15602,qmof-9d71d13,2.00152
15603,qmof-2349dac,0.624439
15604,qmof-4566a23,0.446774
15605,qmof-30dd431,2.11309
15606,qmof-dfceed4,1.79264
15607,qmof-857f34a,2.28627
15608,qmof-88dd1d6,1.17806
15609,qmof-457d039,1.66622
15610,qmof-f1c0599,1.316
15611,qmof-ae10753,0.42661
15612,qmof-dc0812e,1.55313
15613,qmof-b8cc0aa,1.83102
15614,qmof-3ff41fb,1.91845
15615,qmof-c89fc86,1.21617
15616,qmof-6a60a04,1.5739
15617,qmof-0db4fb5,1.76076
15618,qmof-1cf625b,3.73616
15619,qmof-a33e313,0.114055
15620,qmof-0417e5b,3.65682
15621,qmof-3b6a809,1.81204
15622,qmof-41eae12,1.66416
15623,qmof-a93ac03,1.86293
15624,qmof-8542c76,1.27883
15625,qmof-8ee91a2,1.24569
15626,qmof-b0dde37,1.87597
15627,qmof-1339194,2.24939
15628,qmof-6b7b775,1.62945
15629,qmof-313a762,1.68551
15630,qmof-6f2f136,1.99147
15631,qmof-42b6f78,1.59439
15632,qmof-66d54b3,1.87317
15633,qmof-9e9c33f,1.14609
15634,qmof-a9002ca,1.43787
15635,qmof-dd9c7fb,0.944337
15636,qmof-f69721b,2.41694
15637,qmof-1665525,1.42372
15638,qmof-72168ad,1.01451
15639,qmof-8ee5683,2.54192
15640,qmof-0ca7b2c,1.76606
15641,qmof-5bdb017,1.99048
15642,qmof-df601dd,1.16704
15643,qmof-3c10295,2.48729
15644,qmof-53f9751,2.11601
15645,qmof-46bffd8,1.81519
15646,qmof-0b83e38,1.51436
15647,qmof-270f527,1.45886
15648,qmof-12c8a37,1.40059
15649,qmof-2d0ea93,0.244065
15650,qmof-38110c9,0.846685
15651,qmof-26e476a,0.560719
15652,qmof-930ace4,1.36385
15653,qmof-9aa2c89,0.754379
15654,qmof-d280801,1.81299
15655,qmof-80f89a0,3.17448
15656,qmof-064173c,2.13252
15657,qmof-eca8b2e,2.06213
15658,qmof-53ec30e,2.32985
15659,qmof-74432dc,2.1255
15660,qmof-ea44590,1.66832
15661,qmof-85110e8,0.737771
15662,qmof-3b5c6a2,1.61579
15663,qmof-d6a5524,2.25898
15664,qmof-67cdba3,1.68676
15665,qmof-303620d,0.855397
15666,qmof-ff3b25a,1.75747
15667,qmof-739cca6,2.51069
15668,qmof-74ac802,1.38878
15669,qmof-a0b7ecf,1.43656
15670,qmof-a822e67,1.1642
15671,qmof-28dc38b,2.15731
15672,qmof-55d409b,1.42101
15673,qmof-e91bdca,0.990825
15674,qmof-1234f76,1.81871
15675,qmof-b4b183a,2.78028
15676,qmof-28770b1,1.60129
15677,qmof-68a928b,3.08063
15678,qmof-bd1b869,2.06635
15679,qmof-1ea744a,1.58449
15680,qmof-3bb24e2,1.40066
15681,qmof-6815e74,2.39179
15682,qmof-96198f4,1.92982
15683,qmof-da4d665,1.475
15684,qmof-3e65e42,2.16577
15685,qmof-8ff5155,1.98955
15686,qmof-46ebf41,1.74202
15687,qmof-df2b648,0.831397
15688,qmof-b7f9162,1.93485
15689,qmof-813b695,1.67487
15690,qmof-e813edb,3.2726
15691,qmof-8b89165,0.814277
15692,qmof-643cc44,1.54545
15693,qmof-510d507,1.76017
15694,qmof-837edc4,1.73003
15695,qmof-31bf571,1.25377
15696,qmof-2f75408,2.0404
15697,qmof-6d42025,2.8017
15698,qmof-b607432,2.33072
15699,qmof-bae5675,0.692633
15700,qmof-c78e4b1,1.49876
15701,qmof-3c5c124,1.69833
15702,qmof-477bf52,0.491292
15703,qmof-8e32732,1.73851
15704,qmof-b4e619a,2.35202
15705,qmof-d8e43f6,1.9376
15706,qmof-cd05b75,2.88462
15707,qmof-55d1b21,0.901179
15708,qmof-5a5fe74,0.690571
15709,qmof-a77a87b,0.742335
15710,qmof-52d7274,0.266775
15711,qmof-1302ca9,1.59323
15712,qmof-3254d7d,2.16528
15713,qmof-ac37347,1.66889
15714,qmof-a7c79f1,1.14919
15715,qmof-0bcba24,1.87916
15716,qmof-4d34fa8,1.96966
15717,qmof-3f653e6,0.678197
15718,qmof-a97dbc4,3.16733
15719,qmof-c0388ac,1.51835
15720,qmof-ff2fade,1.99776
15721,qmof-807d57a,2.09748
15722,qmof-642b86d,1.77034
15723,qmof-df4cc2a,2.91348
15724,qmof-0aec630,2.31823
15725,qmof-a50a6c8,1.37293
15726,qmof-23ab2a1,1.44083
15727,qmof-da3b4fb,1.3259
15728,qmof-a7455cb,1.76566
15729,qmof-8fef316,2.64107
15730,qmof-900340c,1.7953
15731,qmof-b41788a,0.770276
15732,qmof-fed171f,1.94294
15733,qmof-8ca501e,2.51667
15734,qmof-f8e9ee1,1.79554
15735,qmof-c10e296,1.93068
15736,qmof-44cfc57,1.75634
15737,qmof-19a5867,1.82665
15738,qmof-f005fae,2.21578
15739,qmof-3fbfce0,1.79919
15740,qmof-bdd607c,2.13128
15741,qmof-36a096b,1.56632
15742,qmof-5486f8c,1.69318
15743,qmof-ec26a3f,2.91987
15744,qmof-b2a5229,1.69214
15745,qmof-6d5bf51,0.439878
15746,qmof-3f99902,1.87064
15747,qmof-dbdf2e7,1.68108
15748,qmof-06ab3b1,1.19315
15749,qmof-b831156,1.83367
15750,qmof-713cbf1,1.67468
15751,qmof-81565fb,0.420825
15752,qmof-7ae7339,1.81259
15753,qmof-2d5d814,0.738901
15754,qmof-7c73cbd,1.0875
15755,qmof-850cb23,1.61756
15756,qmof-f73a457,2.55676
15757,qmof-3d43b5a,1.96689
15758,qmof-d08e9e3,1.80615
15759,qmof-bceb11a,1.38827
15760,qmof-8333737,2.61408
15761,qmof-6685354,1.34787
15762,qmof-eba2132,2.26683
15763,qmof-d46f13c,2.02805
15764,qmof-d4eb674,1.43481
15765,qmof-83f42ba,1.7316
15766,qmof-6a27bf1,1.97332
15767,qmof-05a5129,3.16341
15768,qmof-d80e631,1.78762
15769,qmof-df44cd7,1.9955
15770,qmof-bec6538,1.67904
15771,qmof-8fbc5fe,2.82453
15772,qmof-e59791b,1.60607
15773,qmof-0344237,1.5413
15774,qmof-602b4a9,1.90272
15775,qmof-7ac83bb,1.30217
15776,qmof-68fdeb2,0.371626
15777,qmof-b538420,1.6014
15778,qmof-31eab7b,1.21897
15779,qmof-8921493,1.34328
15780,qmof-fe40eaa,2.77563
15781,qmof-18f2276,0.341663
15782,qmof-3a3e821,1.83095
15783,qmof-8b97fc8,1.50099
15784,qmof-4e2bea2,1.92933
15785,qmof-61f9572,1.39809
15786,qmof-1db5694,1.65063
15787,qmof-19b2b95,1.2312
15788,qmof-a7b4a13,3.23862
15789,qmof-cb484e3,1.11058
15790,qmof-8e9384d,1.58425
15791,qmof-3b9998a,2.10358
15792,qmof-e21b1d7,1.42727
15793,qmof-a63c711,1.81474
15794,qmof-2edfe81,1.32888
15795,qmof-f4ceca8,1.54727
15796,qmof-3c935c8,0.824381
15797,qmof-5ee3f65,1.84092
15798,qmof-9e7a580,1.44435
15799,qmof-7e58962,0.26224
15800,qmof-3ae8344,1.75039
15801,qmof-0bf3a66,2.03934
15802,qmof-e0c3176,1.97687
15803,qmof-6edf29f,0.664854
15804,qmof-a5390e1,1.41676
15805,qmof-0e0afb1,1.52756
15806,qmof-ea6915e,0.942382
15807,qmof-059275c,0.781486
15808,qmof-b998381,0.8142
15809,qmof-25b0591,1.52235
15810,qmof-c11cc76,1.95861
15811,qmof-a52c2a4,1.63478
15812,qmof-b0cdfb9,1.63057
15813,qmof-5c4b8f9,1.72948
15814,qmof-86ce618,1.46165
15815,qmof-0ec6421,2.37611
15816,qmof-894b99a,2.28204
15817,qmof-c713d6e,1.93267
15818,qmof-3cdcf5f,3.11684
15819,qmof-258ea8e,3.3596
15820,qmof-23e95ee,1.53159
15821,qmof-b58e86f,0.711584
15822,qmof-86433db,1.92263
15823,qmof-28d5f98,1.75853
15824,qmof-c7e6e15,1.54299
15825,qmof-ca1bbc9,0.818757
15826,qmof-b9ce77a,2.2469
15827,qmof-eace0fc,1.75676
15828,qmof-9462beb,2.0546
15829,qmof-7d95374,2.07724
15830,qmof-14872a0,2.09571
15831,qmof-23e4e4a,1.40874
15832,qmof-c885683,3.04545
15833,qmof-c6a024f,1.50949
15834,qmof-f513610,3.0318
15835,qmof-076f453,1.48944
15836,qmof-23a9d66,1.61215
15837,qmof-9c6ea2c,1.79193
15838,qmof-fbf431a,1.54973
15839,qmof-5847aa0,1.43723
15840,qmof-b34063b,2.40798
15841,qmof-3b648fa,2.47691
15842,qmof-05fbacb,2.24127
15843,qmof-71354f1,1.73732
15844,qmof-c53b31d,2.34646
15845,qmof-8e3fb92,1.56338
15846,qmof-11afcfb,1.90772
15847,qmof-5edf8d7,1.60518
15848,qmof-790523b,2.03077
15849,qmof-dfceca3,0.954456
15850,qmof-993d33b,2.07792
15851,qmof-8e6c83a,1.47621
15852,qmof-296feb8,1.00142
15853,qmof-0564294,1.0067
15854,qmof-1937b4e,2.00458
15855,qmof-6e939e4,1.37422
15856,qmof-68fafb3,1.42278
15857,qmof-6da99f5,2.51578
15858,qmof-24d3ed5,0.719325
15859,qmof-c72f180,1.70139
15860,qmof-05c2fce,2.13581
15861,qmof-10ea1fe,2.31614
15862,qmof-525ab7b,0.964539
15863,qmof-c9439fc,1.7603
15864,qmof-4af6c02,3.57046
15865,qmof-a4d765b,1.76426
15866,qmof-41ca5a1,1.2918
15867,qmof-ee49b1f,1.70597
15868,qmof-e99ae25,0.87239
15869,qmof-e08db99,2.02962
15870,qmof-99a78f3,0.487725
15871,qmof-036187d,1.0056
15872,qmof-3caf24b,2.25066
15873,qmof-14cbe50,1.85135
15874,qmof-e83ccff,2.54299
15875,qmof-264023f,1.94563
15876,qmof-15fd7ce,1.24595
15877,qmof-6e1e8c2,0.801385
15878,qmof-65e44a3,2.34835
15879,qmof-b60c035,1.66469
15880,qmof-0922e10,1.3156
15881,qmof-39aa242,1.75507
15882,qmof-1adadbf,1.38129
15883,qmof-6683238,1.59764
15884,qmof-d72f498,3.80903
15885,qmof-5d34c5a,2.08511
15886,qmof-a2f8325,0.709091
15887,qmof-2a278e1,2.71943
15888,qmof-c4c5c23,1.39679
15889,qmof-5f9623c,1.5943
15890,qmof-3b672a9,1.55002
15891,qmof-22902e7,1.24206
15892,qmof-ce2e8c8,1.61353
15893,qmof-ed4fdbe,1.81411
15894,qmof-9e8906f,2.71029
15895,qmof-dcd8104,1.69333
15896,qmof-eacda82,1.95926
15897,qmof-ef8652c,1.66156
15898,qmof-5d499dc,1.74002
15899,qmof-6077eac,1.33012
15900,qmof-0811e53,0.599459
15901,qmof-0df517f,1.66501
15902,qmof-3f39a03,1.78657
15903,qmof-58cb521,1.79691
15904,qmof-b4f938f,0.72149
15905,qmof-99ac7ac,1.74584
15906,qmof-0074d70,1.63657
15907,qmof-090a16a,1.97974
15908,qmof-f55c6c1,1.79647
15909,qmof-00caa56,1.66561
15910,qmof-d390079,2.03085
15911,qmof-e660055,0.653051
15912,qmof-e02e5c6,2.40821
15913,qmof-035e8fd,0.738214
15914,qmof-386ffdd,0.105497
15915,qmof-70dc434,1.84861
15916,qmof-91f17cd,1.93746
15917,qmof-aed4c70,1.91128
15918,qmof-b9cf90b,2.25472
15919,qmof-ba7df44,0.791946
15920,qmof-4d83d6f,1.76642
15921,qmof-896e1e1,2.55445
15922,qmof-70b2910,2.03661
15923,qmof-8643335,4.09282
15924,qmof-cb8b35f,1.88484
15925,qmof-be23234,1.44461
15926,qmof-9369b89,1.87942
15927,qmof-607988e,0.999695
15928,qmof-dd44956,2.10327
15929,qmof-582048a,1.85462
15930,qmof-1b51066,1.86787
15931,qmof-0da3c2d,0.903389
15932,qmof-8e16ab1,1.56746
15933,qmof-bc4bc0b,1.82591
15934,qmof-af9c10f,2.41913
15935,qmof-0894383,0.817266
15936,qmof-73c8924,1.70479
15937,qmof-cafa193,0.457193
15938,qmof-f535eda,1.84256
15939,qmof-215f36e,2.16911
15940,qmof-781d4d1,1.48349
15941,qmof-c7403de,1.86995
15942,qmof-4141366,1.88399
15943,qmof-c00e9c8,1.49474
15944,qmof-a96469f,1.42498
15945,qmof-b16a2c3,2.27025
15946,qmof-f077716,1.59737
15947,qmof-0567912,2.02861
15948,qmof-efbec56,2.10125
15949,qmof-aa82d3e,1.63614
15950,qmof-79de66a,0.785684
15951,qmof-377088f,0.555049
15952,qmof-7a40f71,0.474596
15953,qmof-2369672,1.85604
15954,qmof-5c28337,0.698804
15955,qmof-725368c,2.17016
15956,qmof-fc25de6,1.02092
15957,qmof-46c4388,1.58288
15958,qmof-99810c8,1.65256
15959,qmof-b0602aa,1.73195
15960,qmof-78b313d,1.15168
15961,qmof-563bfea,0.392044
15962,qmof-feea44b,1.4444
15963,qmof-25d399e,0.584107
15964,qmof-83ae4f5,1.50764
15965,qmof-ee194a3,3.0839
15966,qmof-fc7ed75,2.28568
15967,qmof-1df753f,1.67737
15968,qmof-2fc5095,1.41599
15969,qmof-99d6026,1.41944
15970,qmof-10dd694,2.44978
15971,qmof-3870e19,1.56922
15972,qmof-925b718,1.89468
15973,qmof-47b762f,1.81538
15974,qmof-86fb2f3,2.50171
15975,qmof-a7cd6ff,2.12818
15976,qmof-b3a8a72,2.60189
15977,qmof-9ba61f0,1.69823
15978,qmof-e77a1fb,2.41986
15979,qmof-f5560a3,1.7993
15980,qmof-2cfb7a7,0.394373
15981,qmof-3abd6b1,1.78456
15982,qmof-311e4d4,1.33895
15983,qmof-cbf6511,1.19319
15984,qmof-3597a65,1.32592
15985,qmof-21536bc,1.60224
15986,qmof-7bfb29d,1.60419
15987,qmof-7e0c32f,0.876356
15988,qmof-40f2e0c,2.04319
15989,qmof-7f3a923,2.1181
15990,qmof-e2ef939,1.08392
15991,qmof-1a422b8,1.88935
15992,qmof-f23efa9,0.314858
15993,qmof-e2aa664,1.72958
15994,qmof-95355e3,1.15473
15995,qmof-06dd76d,1.47291
15996,qmof-b45999a,1.61475
15997,qmof-c6160cd,0.353372
15998,qmof-ba2dc43,1.63836
15999,qmof-f364496,2.4858
16000,qmof-38eaf3a,1.57554
16001,qmof-16ff97e,1.71498
16002,qmof-796fd5c,1.7421
16003,qmof-bc37b20,2.16656
16004,qmof-19945d1,1.64206
16005,qmof-1d4f4cd,0.679875
16006,qmof-cf362bb,2.26796
16007,qmof-740efb1,1.74089
16008,qmof-51e6c53,0.949283
16009,qmof-99811c4,1.50656
16010,qmof-d017d3d,2.24377
16011,qmof-09a1847,3.22432
16012,qmof-9f315fd,1.24993
16013,qmof-e581c0e,1.41684
16014,qmof-6dd2dd5,2.09341
16015,qmof-18b151e,1.8652
16016,qmof-29755e5,1.57541
16017,qmof-4c5e636,1.49505
16018,qmof-65294ad,0.689433
16019,qmof-876addd,1.38936
16020,qmof-b3361a6,1.98299
16021,qmof-b125dd6,2.52747
16022,qmof-37a5c0c,2.45259
16023,qmof-0d3e46d,2.00513
16024,qmof-6ae3b12,2.1164
16025,qmof-4c7c3db,2.38871
16026,qmof-2d0fa88,0.742376
16027,qmof-26d536e,1.64853
16028,qmof-5a53386,2.49102
16029,qmof-553120e,1.85845
16030,qmof-7ba1c40,1.07496
16031,qmof-6c1f31f,1.72703
16032,qmof-29b54a6,1.49551
16033,qmof-b77ac31,0.656686
16034,qmof-d3a4dfb,1.63778
16035,qmof-a3307e0,2.24926
16036,qmof-7a98225,2.31751
16037,qmof-5f9a1bc,1.35408
16038,qmof-97d9145,1.52214
16039,qmof-2593f7a,1.24432
16040,qmof-e3bbf40,2.77514
16041,qmof-a69430d,1.81888
16042,qmof-285b2ff,1.70028
16043,qmof-6a5bda3,2.5672
16044,qmof-4cd6b6d,1.51634
16045,qmof-1d3b3d3,1.69446
16046,qmof-1c9f47e,1.04741
16047,qmof-5a531c0,1.84519
16048,qmof-e252678,0.534935
16049,qmof-d383524,0.960336
16050,qmof-cb3b518,1.77868
16051,qmof-a7a4796,1.38245
16052,qmof-8f052bd,2.62534
16053,qmof-5fdef1b,1.65257
16054,qmof-24fb653,1.04288
16055,qmof-d1bdfd3,1.87867
16056,qmof-309b6a2,2.51815
16057,qmof-a373c39,0.689321
16058,qmof-f74de6e,2.93349
16059,qmof-583fba3,1.62309
16060,qmof-99fa841,1.58313
16061,qmof-e08c39f,1.3888
16062,qmof-1215008,1.79198
16063,qmof-98f4038,1.3137
16064,qmof-8141ce1,0.476217
16065,qmof-d3eba84,1.99486
16066,qmof-3a44c4b,2.48535
16067,qmof-ce6bf13,2.78024
16068,qmof-c6917b4,1.75741
16069,qmof-b6828e3,1.71579
16070,qmof-fa669aa,2.26727
16071,qmof-ba35036,1.90255
16072,qmof-633eaa8,1.98976
16073,qmof-41cd4ee,1.34461
16074,qmof-b0f27f3,2.14407
16075,qmof-ee70fde,0.667027
16076,qmof-2530fd3,0.698516
16077,qmof-f53ca26,2.33663
16078,qmof-f48c59c,0.913964
16079,qmof-34515cf,3.02885
16080,qmof-7097a92,1.36222
16081,qmof-0b1055a,3.11045
16082,qmof-d53409f,1.6417
16083,qmof-117807b,2.58264
16084,qmof-10fca95,1.92223
16085,qmof-d492646,0.439791
16086,qmof-ff1a19b,1.94751
16087,qmof-2416924,1.23285
16088,qmof-50f40ea,1.77358
16089,qmof-a7f487c,2.1578
16090,qmof-50150b4,1.43257
16091,qmof-9f30221,1.37651
16092,qmof-060e1c4,1.72369
16093,qmof-b8d60be,1.70381
16094,qmof-c34f90d,2.50493
16095,qmof-def2fe1,1.06173
16096,qmof-40713e8,0.747149
16097,qmof-6e8fd48,1.17998
16098,qmof-c3773fe,0.694124
16099,qmof-6f382a4,1.07712
16100,qmof-36d73a2,0.578942
16101,qmof-3b51d4f,1.72813
16102,qmof-054541d,2.55217
16103,qmof-785f2a9,1.60169
16104,qmof-b133873,2.18098
16105,qmof-c9fc4e7,2.37995
16106,qmof-3b9b0b0,2.10847
16107,qmof-89ba43a,1.88821
16108,qmof-9c9f0ca,1.75971
16109,qmof-186abaa,1.83012
16110,qmof-a7901c6,1.70422
16111,qmof-250c0b6,1.70291
16112,qmof-fda25aa,1.2995
16113,qmof-963616d,1.38103
16114,qmof-1cd981a,2.87973
16115,qmof-3bfab64,2.27934
16116,qmof-f5d380a,2.5096
16117,qmof-b4a9394,0.550386
16118,qmof-4472634,1.79967
16119,qmof-233496c,2.01266
16120,qmof-558431c,2.27338
16121,qmof-0507e96,1.70952
16122,qmof-4eb4dda,2.58228
16123,qmof-b4606cd,1.99484
16124,qmof-240ebea,1.55068
16125,qmof-190750b,1.48205
16126,qmof-b2a8e0e,1.68185
16127,qmof-596e2b4,0.67709
16128,qmof-d5c113e,2.69058
16129,qmof-eaa4006,2.37735
16130,qmof-3da8d8e,2.17255
16131,qmof-6663119,1.68124
16132,qmof-c0f13ca,1.55019
16133,qmof-5382407,1.61911
16134,qmof-73112fe,2.32778
16135,qmof-d91e33b,1.40216
16136,qmof-a4b9c8c,1.57047
16137,qmof-733e678,1.68791
16138,qmof-47fda92,1.99895
16139,qmof-56e34ef,2.42877
16140,qmof-07a0248,0.608458
16141,qmof-34391f3,2.07913
16142,qmof-4e1d408,2.26117
16143,qmof-9d2fe7e,1.94395
16144,qmof-fdac092,1.74425
16145,qmof-d4cfb65,2.01345
16146,qmof-3e6ec79,1.59261
16147,qmof-1adaa9b,1.79176
16148,qmof-9ecbb7a,0.378463
16149,qmof-5b98878,2.01554
16150,qmof-d3b1916,1.72034
16151,qmof-6a1585c,1.23425
16152,qmof-ad90d19,1.26807
16153,qmof-2b581ba,2.24536
16154,qmof-c11cf90,1.96956
16155,qmof-c0f392b,0.915504
16156,qmof-6dd6876,1.21719
